MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1980-1397									1980-1397				tunisie	TN														1980-6																													2										mateur													6		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1980-1397											kraiem																			1980												MNHN	IC			PreservedSpecimen												Gambusia holbrooki girard, 1859																			girard, 1859					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1982-0713									1982-0713		1		indonesie	ID			24	-.65	111.667									1976-7-24																												page	2										sungai pinoh													7		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1982-0713	Rocky channel in mainstream of Sungai Pinoh, 37km S. of Nangapinoh / Current swift, water clear, 25°C, pH 7,5										roberts							kalimantan							-0.65		111.667		kapuas	1976												MNHN	IC			PreservedSpecimen												Glyptothorax nieuwenhuisi (valliant, 1902)																			(valliant, 1902)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1963-0395									1963-0395				cote d'ivoire	CI			4											1963-2-4																													3																							2		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1963-0395	1963-390 A 395 DANS LE MEME BOCAL										daget																		me	1963												MNHN	IC			PreservedSpecimen												Heterobranchus isopterus bleeker, 1863																			bleeker, 1863					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1925-0054									1925-0054		1		roumanie	RO				44.2	28.667																																						1										constanta															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1925-0054											borcea														44.2		28.667															MNHN	IC			PreservedSpecimen												Acipenser persicus borodin, 1897																			borodin, 1897					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1925-0060									1925-0060		1		roumanie	RO				44.2	28.667																																						6										constanta															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1925-0060											borcea														44.2		28.667															MNHN	IC			PreservedSpecimen												Nerophis ophidion (linnaeus, 1758)																			(linnaeus, 1758)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1925-0066									1925-0066		1		roumanie	RO				44.2	28.667																																					desoutter	1										constanta															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1925-0066											borcea														44.2		28.667															MNHN	IC			PreservedSpecimen												Platichthys flesus (linnaeus, 1758)																			(linnaeus, 1758)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1967-0197									1967-0197				congo	CG														1964-6																												daget	2										sounda													6		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1967-0197	1967-195 A 199 DANS LE MEME BOCAL / LOC.: TOMBO, AFFLUENT DU KOUILOU SUR LA ROUTE DE SOUNDA LE 18/VI/1964										stauch																		kouilou	1964												MNHN	IC			PreservedSpecimen												Epiplatys sexfasciatus sexfasciatus gill, 1863																			gill, 1863					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0252									1889-0252				bresil	BR																																											1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0252											inconnu																															MNHN	IC			PreservedSpecimen												Microglanis cottoides boulenger, 1891																			boulenger, 1891					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0253									1889-0253				bresil	BR																																											1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0253											inconnu																															MNHN	IC			PreservedSpecimen												Microglanis cottoides boulenger, 1891																			boulenger, 1891					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/0000-3889									0000-3889				russie	RU																																											4																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/0000-3889											grande duchesse helene																															MNHN	IC			PreservedSpecimen												Rutilus rutilus rutilus (linnaeus, 1758)																			(linnaeus, 1758)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1926-0246									1926-0246				rep democratique du congo	CD																																											1										bapoaboli															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1926-0246											schouteden																															MNHN	IC			PreservedSpecimen												Aplocheilus platysternus nichols & griscom, 1917																			nichols & griscom, 1917					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1884-0147									1884-0147				indonesie	ID																																										desoutter	1	sumatra																								http://coldb.mnhn.fr/catalognumber/mnhn/ic/1884-0147											fauque																															MNHN	IC			PreservedSpecimen												Mystus cavasius (hamilton, 1822)																			(hamilton, 1822)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-2090									A-2090				france	FR																																											1										montpellier															http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-2090											delille							herault																								MNHN	IC			PreservedSpecimen												Tripterygion tripteronotus (risso, 1810)																			(risso, 1810)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-2022									A-2022				france	FR																																										wirtz et zander	3										montpellier															http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-2022	IN FNAM III : 1117										delille							herault																								MNHN	IC			PreservedSpecimen												Clinitrachus argentatus (risso, 1810)																			(risso, 1810)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-1828									A-1828				france	FR																																										helden et wirtz	1										montpellier															http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-1828	IN SPIXIANA, 8 (2) : 197-217										delille							herault																								MNHN	IC			PreservedSpecimen												Blennius ocellaris linnaeus, 1758																			linnaeus, 1758					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1896-0235									1896-0235				liberia	LR																																											1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/1896-0235											frank																		saint-paul													MNHN	IC			PreservedSpecimen												Clarias (Anguilloclarias) salae hubrecht, 1881																			hubrecht, 1881					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/b-1352									B-1352				france	FR																																											1										saintes															http://coldb.mnhn.fr/catalognumber/mnhn/ic/b-1352											d'orbigny																		charente													MNHN	IC			PreservedSpecimen												Rutilus rutilus rutilus (linnaeus, 1758)																			(linnaeus, 1758)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1960-0339									1960-0339				bresil	BR																																	grotte										1										areias															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1960-0339											le bret																															MNHN	IC			PreservedSpecimen												Pimelodella kronei (miranda-ribeiro, 1907)																			(miranda-ribeiro, 1907)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1961-0634									1961-0634				senegal	SN														1957-3																																							sangalkan													3		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1961-0634											daget																		senegal	1957												MNHN	IC			PreservedSpecimen												Epiplatys senegalensis (steindachner, 1870)																			(steindachner, 1870)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/0000-0453									0000-0453				etats-unis	US																																											1										indianola															http://coldb.mnhn.fr/catalognumber/mnhn/ic/0000-0453											inconnu																		mississippi													MNHN	IC			PreservedSpecimen												Fundulus heteroclitus grandis baird & girard, 1853																			baird & girard, 1853					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1980-1401									1980-1401				tunisie	TN														1980-6																												kraiem	2										tabarka													6		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1980-1401											kraiem																			1980												MNHN	IC			PreservedSpecimen												Pseudophoxinus callensis guichenot, 1850																			guichenot, 1850					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/b-0304									B-0304				soudan	SD														1843																												teugels	1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/b-0304											darnaud																		nil	1843												MNHN	IC			PreservedSpecimen												Clarias (Clarias) anguillaris (linnaeus, 1758)																			(linnaeus, 1758)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-9886									A-9886				soudan	SD														1843																												bigorne	1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-9886											darnaud																		nil	1843												MNHN	IC			PreservedSpecimen												Mormyrops (Mormyrops) anguilloides (linnaeus, 1758)																			(linnaeus, 1758)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-0824									A-0824				soudan	SD														1843																													1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-0824	SYNTYPE D'HETEROTIS EHRENBERGII VALENCIENNES, 1846 IN C.V., H.N.P., XIX : 469										darnaud																		nil	1843												MNHN	IC			PreservedSpecimen												Heterotis niloticus (cuvier, 1829)																			(cuvier, 1829)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-9889									A-9889				soudan	SD														1843																													1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-9889											darnaud																		nil	1843												MNHN	IC			PreservedSpecimen												Mormyrus kannume forsskål, 1775																			forsskål, 1775					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/b-2221									B-2221				soudan	SD														1843																													1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/b-2221	SYNTYPE D'HETEROTIS EHRENBERGII VALENCIENNES, 1846 IN C.V., H.N.P., XIX : 469										darnaud																		nil	1843												MNHN	IC			PreservedSpecimen												Heterotis niloticus (cuvier, 1829)																			(cuvier, 1829)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-9888									A-9888				soudan	SD														1843																													1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-9888											darnaud																		nil	1843												MNHN	IC			PreservedSpecimen												Mormyrus kannume forsskål, 1775																			forsskål, 1775					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-9958									A-9958				soudan	SD														1843																													1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-9958											darnaud																		nil	1843												MNHN	IC			PreservedSpecimen												Tilapia nilotica (linnaeus, 1758)																			(linnaeus, 1758)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1904-0005									1904-0005				coree du sud	KR																																											1										seoul															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1904-0005											bourdaret																		hangang													MNHN	IC			PreservedSpecimen												Pseudogobio esocinus esocinus (temminck & schlegel, 1846)																			(temminck & schlegel, 1846)					
